Co_Ref,Prospect_Outcome,Prospect_Renewal_Date,Call_Date,Membership_Renewal_Decision,Serious_Complaint,Other_Complaint,Discussion_on_Price_Increase,Renewal_Impact_Due_to_Price_Increase,Discount_or_Waiver_Requested,Call_Reschedule_Request,Explicit_Competitor_Mention,Explicit_Switching_Intent,Mentioned_Competitors,Desire_To_Cancel,Discount_Offered,Call_Number,call_year,rc_flag
WV1962,Won,2023-06-17,,,,,,,,,,,,,,,,0
WV2011,Churned,2023-10-24,,,,,,,,,,,,,,,,0
WV2330,Won,2025-09-18,2025-08-22,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,1.0,2025.0,1
WV2402,Won,2026-03-09,,,,,,,,,,,,,,,,0
WV2402,Won,2024-03-09,,,,,,,,,,,,,,,,0
WV2402,Won,2025-03-09,,,,,,,,,,,,,,,,0
WV2402,Won,2023-03-09,,,,,,,,,,,,,,,,0
WV3725,Won,2026-02-06,,,,,,,,,,,,,,,,0
WV4050,Churned,2023-02-22,,,,,,,,,,,,,,,,0
WV4260,Won,2026-02-22,,,,,,,,,,,,,,,,0
WV4260,Won,2025-02-22,,,,,,,,,,,,,,,,0
WV4260,Won,2024-02-22,,,,,,,,,,,,,,,,0
WV4260,Won,2023-02-22,,,,,,,,,,,,,,,,0
WV4438,Won,2024-02-13,,,,,,,,,,,,,,,,0
WV4438,Won,2023-02-13,,,,,,,,,,,,,,,,0
WV4695,Won,2025-03-13,2025-02-25,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
WV4722,Won,2025-09-28,2025-09-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
WV4748,Churned,2024-01-31,,,,,,,,,,,,,,,,0
WV4811,Won,2025-01-05,2024-12-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WV4826,Churned,2024-07-04,,,,,,,,,,,,,,,,0
WV4826,Won,2023-07-04,,,,,,,,,,,,,,,,0
WV4945,Won,2025-01-31,,,,,,,,,,,,,,,,0
WV4945,Won,2026-01-31,,,,,,,,,,,,,,,,0
WV4945,Won,2024-01-31,,,,,,,,,,,,,,,,0
WV4945,Won,2023-01-31,,,,,,,,,,,,,,,,0
WV5012,Churned,2026-02-13,,,,,,,,,,,,,,,,0
WV5012,Won,2025-02-13,,,,,,,,,,,,,,,,0
WV5056,Churned,2023-07-11,,,,,,,,,,,,,,,,0
WV5622,Churned,2025-01-06,,,,,,,,,,,,,,,,0
WV5631,Won,2025-10-05,,,,,,,,,,,,,,,,0
WV5631,Won,2024-10-05,,,,,,,,,,,,,,,,0
WV5631,Won,2023-10-05,,,,,,,,,,,,,,,,0
WV5670,Churned,2025-10-17,,,,,,,,,,,,,,,,0
WV5670,Won,2024-10-17,,,,,,,,,,,,,,,,0
WV5670,Won,2023-10-17,,,,,,,,,,,,,,,,0
WV5806,Won,2025-06-09,2025-05-15,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,2.0,2025.0,1
WV6034,Won,2025-12-13,2025-11-25,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
WV6251,Won,2025-07-25,2025-07-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WV6370,Churned,2025-10-24,2025-10-10,No,No,No,Yes,No,No,No,No,No,No,Renewed,Yes,35.0,2025.0,1
WV6401,Won,2024-11-01,2024-10-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WV6401,Won,2025-11-01,2025-10-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
WV6879,Won,2025-03-18,2025-02-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WV7015,Won,2025-08-20,2025-07-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,6.0,2025.0,1
WV7152,Churned,2023-09-28,,,,,,,,,,,,,,,,0
WV7348,Churned,2025-10-30,2025-09-15,No,No,No,No,No,No,No,No,No,No,Renewed,Yes,1.0,2025.0,1
WV7813,Churned,2023-01-27,,,,,,,,,,,,,,,,0
WV8619,Won,2026-01-14,,,,,,,,,,,,,,,,0
WV8818,Won,2025-09-09,,,,,,,,,,,,,,,,0
WV8818,Won,2024-09-09,,,,,,,,,,,,,,,,0
WV8818,Won,2023-09-09,,,,,,,,,,,,,,,,0
WV9371,Won,2024-05-07,2024-04-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
WV9371,Won,2025-05-07,2025-04-10,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
WV9376,Won,2024-10-18,2024-10-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WV9610,Won,2025-05-13,2025-04-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
WV9809,Won,2024-12-08,,,,,,,,,,,,,,,,0
WV9809,Churned,2025-12-08,,,,,,,,,,,,,,,,0
WV9809,Won,2023-12-08,,,,,,,,,,,,,,,,0
WW0022,Won,2026-01-14,2025-12-10,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
WW0088,Churned,2023-05-03,,,,,,,,,,,,,,,,0
WW0100,Won,2024-12-04,2024-11-13,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,1.0,2024.0,1
WW0100,Won,2025-12-04,2025-11-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
WW0162,Won,2025-01-20,2025-01-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WW0442,Won,2024-07-05,2024-06-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WW0797,Won,2025-02-12,,,,,,,,,,,,,,,,0
WW0797,Won,2024-02-12,,,,,,,,,,,,,,,,0
WW0797,Won,2023-02-12,,,,,,,,,,,,,,,,0
WW1137,Won,2025-02-23,2025-01-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WW1225,Won,2025-10-03,2025-09-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WW1278,Won,2025-09-07,2025-08-12,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,8.0,2025.0,1
WW1645,Won,2026-01-10,,,,,,,,,,,,,,,,0
WW1645,Won,2025-01-10,,,,,,,,,,,,,,,,0
WW1645,Won,2024-01-10,,,,,,,,,,,,,,,,0
WW1645,Won,2023-01-10,,,,,,,,,,,,,,,,0
WW1918,Won,2025-11-09,2025-10-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
WW2399,Won,2025-09-30,2025-09-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
WW2544,Churned,2025-08-06,,,,,,,,,,,,,,,,0
WW2544,Won,2024-08-06,,,,,,,,,,,,,,,,0
WW2544,Won,2023-08-06,,,,,,,,,,,,,,,,0
WW2748,Won,2026-03-14,,,,,,,,,,,,,,,,0
WW2882,Won,2025-05-19,,,,,,,,,,,,,,,,0
WW2882,Won,2024-05-19,,,,,,,,,,,,,,,,0
WW2913,Won,2025-11-12,,,,,,,,,,,,,,,,0
WW2913,Won,2024-11-12,,,,,,,,,,,,,,,,0
WW2913,Won,2023-11-12,,,,,,,,,,,,,,,,0
WW3434,Won,2024-05-07,2024-04-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WW3502,Won,2025-01-30,2025-01-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WW3673,Won,2024-05-07,2024-04-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
WW3673,Won,2025-05-07,2025-04-14,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
WW3788,Won,2025-01-14,2024-12-17,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
WW4630,Churned,2023-10-04,,,,,,,,,,,,,,,,0
WW5116,Won,2025-03-15,2025-02-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WW5146,Won,2025-09-20,,,,,,,,,,,,,,,,0
WW5146,Won,2024-09-20,,,,,,,,,,,,,,,,0
WW5146,Won,2023-09-20,,,,,,,,,,,,,,,,0
WW5714,Won,2026-04-11,,,,,,,,,,,,,,,,0
WW5714,Won,2025-04-11,,,,,,,,,,,,,,,,0
WW6174,Churned,2023-10-14,,,,,,,,,,,,,,,,0
WW6302,Won,2025-05-08,,,,,,,,,,,,,,,,0
WW6302,Won,2026-05-08,,,,,,,,,,,,,,,,0
WW6302,Won,2024-05-08,,,,,,,,,,,,,,,,0
WW6302,Won,2023-05-08,,,,,,,,,,,,,,,,0
WW6325,Won,2025-04-17,2025-03-21,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WW6442,Won,2025-12-20,2025-11-10,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
WW6581,Won,2025-09-22,,,,,,,,,,,,,,,,0
WW6581,Won,2024-09-22,,,,,,,,,,,,,,,,0
WW6581,Won,2023-09-22,,,,,,,,,,,,,,,,0
WW6774,Churned,2023-10-24,,,,,,,,,,,,,,,,0
WW6879,Won,2025-11-30,2025-11-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
WW6918,Won,2025-02-12,2025-01-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WW6918,Won,2026-02-12,2026-01-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
WW7027,Churned,2025-06-06,2025-05-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,17.0,2025.0,1
WW7109,Churned,2023-09-05,,,,,,,,,,,,,,,,0
WW7122,Won,2026-01-20,,,,,,,,,,,,,,,,0
WW7153,Won,2024-11-12,2024-10-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WW7781,Churned,2025-07-15,2025-07-01,Yes,No,Yes,No,No,No,No,No,No,Yes,Renewed,No,1.0,2025.0,1
WW7947,Won,2025-03-02,2025-02-03,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WW7947,Won,2026-03-02,2026-02-11,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2026.0,1
WW8244,Churned,2023-02-12,,,,,,,,,,,,,,,,0
WW8499,Won,2025-07-08,2025-06-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,7.0,2025.0,1
WW8784,Churned,2023-09-21,,,,,,,,,,,,,,,,0
WW9072,Churned,2024-03-02,,,,,,,,,,,,,,,,0
WW9530,Won,2025-02-04,2025-01-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
WW9753,Won,2026-01-13,2025-12-03,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
WW9887,Won,2025-05-09,2025-04-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
WX0111,Won,2025-10-21,2025-09-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
WX0122,Won,2025-05-11,,,,,,,,,,,,,,,,0
WX0122,Won,2024-05-11,,,,,,,,,,,,,,,,0
WX0122,Won,2023-05-11,,,,,,,,,,,,,,,,0
WX0365,Won,2024-05-09,2024-04-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WX0604,Won,2025-05-09,2025-04-25,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
WX0675,Won,2024-12-17,,,,,,,,,,,,,,,,0
WX0675,Won,2025-12-17,,,,,,,,,,,,,,,,0
WX0675,Won,2023-12-17,,,,,,,,,,,,,,,,0
WX1114,Churned,2024-01-27,,,,,,,,,,,,,,,,0
WX1114,Won,2023-01-27,,,,,,,,,,,,,,,,0
WX1333,Won,2026-01-17,2025-12-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
WX1342,Won,2025-04-29,,,,,,,,,,,,,,,,0
WX1342,Won,2024-04-29,,,,,,,,,,,,,,,,0
WX1342,Won,2023-04-29,,,,,,,,,,,,,,,,0
WX1799,Churned,2023-05-09,,,,,,,,,,,,,,,,0
WX1808,Won,2025-08-06,,,,,,,,,,,,,,,,0
WX1808,Won,2024-08-06,,,,,,,,,,,,,,,,0
WX1808,Won,2023-08-06,,,,,,,,,,,,,,,,0
WX1979,Won,2025-11-01,,,,,,,,,,,,,,,,0
WX1979,Won,2024-11-01,,,,,,,,,,,,,,,,0
WX2210,Won,2025-08-12,,,,,,,,,,,,,,,,0
WX2210,Won,2024-08-12,,,,,,,,,,,,,,,,0
WX2210,Won,2023-08-12,,,,,,,,,,,,,,,,0
WX2607,Churned,2023-04-24,,,,,,,,,,,,,,,,0
WX3598,Won,2025-11-25,2025-10-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WX3690,Won,2025-03-28,,,,,,,,,,,,,,,,0
WX3690,Won,2026-03-28,,,,,,,,,,,,,,,,0
WX3700,Won,2025-10-09,2025-09-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WX3838,Won,2025-12-06,2025-11-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
WX4051,Won,2026-02-15,2026-01-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2026.0,1
WX4354,Won,2025-04-16,2025-03-20,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,10.0,2025.0,1
WX4474,Won,2024-08-13,2024-07-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WX4543,Churned,2023-07-17,,,,,,,,,,,,,,,,0
WX4644,Won,2025-08-05,,,,,,,,,,,,,,,,0
WX4644,Won,2024-08-05,,,,,,,,,,,,,,,,0
WX4644,Won,2023-08-05,,,,,,,,,,,,,,,,0
WX4760,Won,2025-10-27,2025-10-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
WX4867,Won,2025-11-21,,,,,,,,,,,,,,,,0
WX4867,Won,2024-11-21,,,,,,,,,,,,,,,,0
WX4867,Won,2023-11-21,,,,,,,,,,,,,,,,0
WX4992,Won,2025-09-17,,,,,,,,,,,,,,,,0
WX4992,Won,2024-09-17,,,,,,,,,,,,,,,,0
WX4992,Won,2023-09-17,,,,,,,,,,,,,,,,0
WX5136,Won,2025-09-24,2025-09-09,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
WX5214,Won,2025-11-11,2025-10-15,No,No,No,No,No,No,Yes,No,No,No,Renewed,No,1.0,2025.0,1
WX5359,Won,2025-01-06,2024-12-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WX5463,Won,2025-11-09,2025-10-13,Yes,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,7.0,2025.0,1
WX5660,Won,2025-07-09,2025-06-12,No,No,No,No,No,No,No,No,No,Yes,Renewed,Yes,1.0,2025.0,1
WX5695,Won,2025-05-23,2025-05-01,No,No,Yes,Yes,No,No,No,No,No,Yes,Renewed,Yes,3.0,2025.0,1
WX5707,Won,2025-06-27,,,,,,,,,,,,,,,,0
WX5707,Won,2024-06-27,,,,,,,,,,,,,,,,0
WX5707,Won,2023-06-27,,,,,,,,,,,,,,,,0
WX5738,Won,2025-01-10,,,,,,,,,,,,,,,,0
WX5738,Won,2026-01-10,,,,,,,,,,,,,,,,0
WX5738,Won,2024-01-10,,,,,,,,,,,,,,,,0
WX5738,Won,2023-01-10,,,,,,,,,,,,,,,,0
WX6006,Churned,2025-09-15,,,,,,,,,,,,,,,,0
WX6058,Won,2024-09-15,2024-08-19,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
WX6123,Won,2025-01-27,,,,,,,,,,,,,,,,0
WX6123,Won,2026-01-27,,,,,,,,,,,,,,,,0
WX6123,Won,2024-01-27,,,,,,,,,,,,,,,,0
WX6123,Won,2023-01-27,,,,,,,,,,,,,,,,0
WX6814,Churned,2023-01-16,,,,,,,,,,,,,,,,0
WX7094,Churned,2024-09-11,2024-08-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WX7159,Won,2025-01-17,2024-12-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WX7159,Won,2026-01-17,2025-12-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
WX7278,Churned,2024-03-25,,,,,,,,,,,,,,,,0
WX7278,Won,2023-03-25,,,,,,,,,,,,,,,,0
WX7383,Won,2024-11-30,2024-10-29,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
WX7411,Won,2026-01-27,,,,,,,,,,,,,,,,0
WX7411,Won,2025-01-27,,,,,,,,,,,,,,,,0
WX7411,Won,2024-01-27,,,,,,,,,,,,,,,,0
WX7411,Won,2023-01-27,,,,,,,,,,,,,,,,0
WX8030,Churned,2023-04-19,,,,,,,,,,,,,,,,0
WX8057,Won,2024-10-24,2024-09-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
WX8606,Won,2025-01-31,2025-01-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
WX8606,Won,2026-01-31,2026-01-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2026.0,1
WX8724,Won,2025-02-19,2025-01-27,unknown,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
WX8816,Won,2024-12-02,2024-11-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
WX8879,Won,2024-06-18,2024-05-28,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
WX8879,Won,2025-06-18,2025-05-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
WX9218,Won,2026-02-21,2026-02-04,No,No,Yes,Yes,Yes,No,No,No,No,No,Desired to Cancel,No,6.0,2026.0,1
WX9303,Churned,2023-09-06,,,,,,,,,,,,,,,,0
WX9576,Won,2026-02-23,,,,,,,,,,,,,,,,0
WX9906,Churned,2024-03-22,,,,,,,,,,,,,,,,0
WX9906,Won,2023-03-22,,,,,,,,,,,,,,,,0
WY0278,Won,2026-02-02,,,,,,,,,,,,,,,,0
WY0278,Won,2025-02-02,,,,,,,,,,,,,,,,0
WY0278,Won,2024-02-02,,,,,,,,,,,,,,,,0
WY0278,Won,2023-02-02,,,,,,,,,,,,,,,,0
WY0549,Churned,2024-05-23,2024-04-25,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,Yes,1.0,2024.0,1
WY0787,Won,2025-11-15,,,,,,,,,,,,,,,,0
WY0787,Won,2024-11-15,,,,,,,,,,,,,,,,0
WY0787,Won,2023-11-15,,,,,,,,,,,,,,,,0
WY0944,Churned,2025-05-11,,,,,,,,,,,,,,,,0
WY0944,Won,2024-05-11,,,,,,,,,,,,,,,,0
WY0944,Won,2023-05-11,,,,,,,,,,,,,,,,0
WY0996,Won,2025-10-14,,,,,,,,,,,,,,,,0
WY1235,Churned,2024-01-13,,,,,,,,,,,,,,,,0
WY1235,Won,2023-01-13,,,,,,,,,,,,,,,,0
WY1425,Won,2025-03-21,,,,,,,,,,,,,,,,0
WY1425,Won,2026-03-21,,,,,,,,,,,,,,,,0
WY1425,Won,2024-03-21,,,,,,,,,,,,,,,,0
WY1425,Won,2023-03-21,,,,,,,,,,,,,,,,0
WY1503,Won,2025-02-13,2025-01-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WY1503,Won,2026-02-13,2026-01-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2026.0,1
WY1722,Won,2025-05-17,,,,,,,,,,,,,,,,0
WY1722,Won,2024-05-17,,,,,,,,,,,,,,,,0
WY1722,Won,2023-05-17,,,,,,,,,,,,,,,,0
WY1820,Won,2024-06-19,2024-05-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WY1952,Won,2025-01-29,2025-01-02,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WY2058,Won,2024-12-02,,,,,,,,,,,,,,,,0
WY2058,Won,2025-12-02,,,,,,,,,,,,,,,,0
WY2058,Won,2023-12-02,,,,,,,,,,,,,,,,0
WY3963,Won,2025-11-10,,,,,,,,,,,,,,,,0
WY3963,Won,2024-11-10,,,,,,,,,,,,,,,,0
WY4036,Churned,2023-05-24,,,,,,,,,,,,,,,,0
WY4103,Won,2025-01-22,,,,,,,,,,,,,,,,0
WY4103,Won,2026-01-22,,,,,,,,,,,,,,,,0
WY4103,Won,2024-01-22,,,,,,,,,,,,,,,,0
WY4103,Won,2023-01-22,,,,,,,,,,,,,,,,0
WY4556,Churned,2023-01-28,,,,,,,,,,,,,,,,0
WY4581,Won,2026-01-31,2026-01-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,8.0,2026.0,1
WY4944,Churned,2024-08-30,2024-08-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2024.0,1
WY4977,Won,2025-11-27,,,,,,,,,,,,,,,,0
WY5059,Churned,2023-01-21,,,,,,,,,,,,,,,,0
WY5298,Churned,2024-09-16,,,,,,,,,,,,,,,,0
WY5298,Won,2023-09-16,,,,,,,,,,,,,,,,0
WY5523,Churned,2024-05-13,,,,,,,,,,,,,,,,0
WY6340,Won,2026-01-10,2025-12-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
WY6396,Won,2025-04-30,,,,,,,,,,,,,,,,0
WY6396,Won,2024-04-30,,,,,,,,,,,,,,,,0
WY6396,Won,2023-04-30,,,,,,,,,,,,,,,,0
WY6575,Churned,2025-10-20,2025-09-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
WY6971,Won,2025-12-20,,,,,,,,,,,,,,,,0
WY6971,Won,2024-12-20,,,,,,,,,,,,,,,,0
WY6971,Won,2023-12-20,,,,,,,,,,,,,,,,0
WY7037,Won,2025-10-23,,,,,,,,,,,,,,,,0
WY7037,Won,2024-10-23,,,,,,,,,,,,,,,,0
WY7037,Won,2023-10-23,,,,,,,,,,,,,,,,0
WY7161,Won,2025-08-17,,,,,,,,,,,,,,,,0
WY7161,Won,2024-08-17,,,,,,,,,,,,,,,,0
WY7161,Won,2023-08-17,,,,,,,,,,,,,,,,0
WY7281,Won,2025-03-27,,,,,,,,,,,,,,,,0
WY7281,Won,2024-03-27,,,,,,,,,,,,,,,,0
WY7281,Won,2023-03-27,,,,,,,,,,,,,,,,0
WY7334,Churned,2024-02-18,,,,,,,,,,,,,,,,0
WY7340,Won,2025-03-21,2025-02-24,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
WY7381,Churned,2023-12-07,,,,,,,,,,,,,,,,0
WY8299,Won,2025-02-25,,,,,,,,,,,,,,,,0
WY8299,Won,2026-02-25,,,,,,,,,,,,,,,,0
WY8299,Won,2024-02-25,,,,,,,,,,,,,,,,0
WY8299,Won,2023-02-25,,,,,,,,,,,,,,,,0
WY8479,Won,2025-01-31,2025-01-07,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WY8479,Churned,2026-01-31,2026-01-06,Yes,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2026.0,1
WY8577,Churned,2024-05-24,2024-05-10,Yes,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
WY8636,Won,2025-04-06,,,,,,,,,,,,,,,,0
WY8636,Won,2024-04-06,,,,,,,,,,,,,,,,0
WY8636,Won,2023-04-06,,,,,,,,,,,,,,,,0
WY8820,Won,2025-10-21,,,,,,,,,,,,,,,,0
WY8916,Churned,2023-03-10,,,,,,,,,,,,,,,,0
WY9318,Won,2025-06-13,,,,,,,,,,,,,,,,0
WY9318,Won,2024-06-13,,,,,,,,,,,,,,,,0
WY9318,Won,2023-06-13,,,,,,,,,,,,,,,,0
WY9361,Churned,2025-02-19,2025-01-23,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
WY9728,Won,2025-10-30,,,,,,,,,,,,,,,,0
WY9785,Churned,2023-05-21,,,,,,,,,,,,,,,,0
WY9898,Won,2025-10-13,,,,,,,,,,,,,,,,0
WY9898,Won,2024-10-13,,,,,,,,,,,,,,,,0
WY9898,Won,2023-10-13,,,,,,,,,,,,,,,,0
WZ0165,Churned,2024-10-03,2024-09-06,Yes,No,No,No,Yes,No,No,No,No,Yes,Desired to Cancel,Yes,4.0,2024.0,1
WZ0208,Churned,2026-04-07,,,,,,,,,,,,,,,,0
WZ0543,Won,2026-01-24,,,,,,,,,,,,,,,,0
WZ1369,Churned,2025-05-08,,,,,,,,,,,,,,,,0
WZ1374,Won,2025-06-14,2025-05-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
WZ1516,Churned,2026-01-29,,,,,,,,,,,,,,,,0
WZ1554,Churned,2026-01-11,2025-12-15,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Desired to Cancel,Yes,4.0,2025.0,1
WZ1665,Won,2024-11-30,2024-11-04,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
WZ1730,Won,2024-10-27,2024-09-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
WZ1730,Won,2025-10-27,2025-10-06,No,No,Yes,No,No,Yes,No,No,No,No,Renewed,No,7.0,2025.0,1
WZ2086,Won,2025-11-22,,,,,,,,,,,,,,,,0
WZ2086,Won,2024-11-22,,,,,,,,,,,,,,,,0
WZ2086,Won,2023-11-22,,,,,,,,,,,,,,,,0
WZ3045,Won,2025-06-13,,,,,,,,,,,,,,,,0
WZ3045,Won,2024-06-13,,,,,,,,,,,,,,,,0
WZ3395,Won,2025-02-04,2025-01-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
WZ3691,Won,2026-02-20,,,,,,,,,,,,,,,,0
WZ3783,Won,2024-12-23,2024-12-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
WZ4134,Won,2025-04-17,,,,,,,,,,,,,,,,0
WZ4134,Won,2024-04-17,,,,,,,,,,,,,,,,0
WZ4134,Won,2023-04-17,,,,,,,,,,,,,,,,0
WZ4405,Churned,2025-01-31,,,,,,,,,,,,,,,,0
WZ4405,Won,2024-01-31,,,,,,,,,,,,,,,,0
WZ4405,Won,2023-01-31,,,,,,,,,,,,,,,,0
WZ4798,Won,2024-07-23,2024-06-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
WZ4798,Churned,2025-07-23,2025-06-11,No,No,No,No,No,Yes,No,No,No,No,Renewed,No,3.0,2025.0,1
WZ4858,Won,2026-01-31,2026-01-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
WZ4871,Won,2025-06-10,,,,,,,,,,,,,,,,0
WZ4871,Won,2024-06-10,,,,,,,,,,,,,,,,0
WZ4871,Won,2023-06-10,,,,,,,,,,,,,,,,0
WZ5029,Won,2024-10-25,2024-09-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
WZ5029,Won,2025-10-25,2025-10-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
WZ5202,Won,2025-06-07,,,,,,,,,,,,,,,,0
WZ5202,Won,2024-06-07,,,,,,,,,,,,,,,,0
WZ5202,Won,2023-06-07,,,,,,,,,,,,,,,,0
